q_num,model,question,curie,prefix,status,claimed_label,real_label,answer_excerpt
22,openai/gpt-oss-120b,What HP term and ID describes bilateral vestibular schwannoma?,HP:0012715,HP,SUPPORTED_NO_LABEL,,,**Human Phenotype Ontology (HP) term:** *Bilateral vestibular schwannoma*   **HP identifier:** **HP:0012715**    *(HP:0012715 is defined as “Presence of vestibular schwannomas on both sides (bilateral).”)*
22,openai/gpt-oss-120b,What HP term and ID describes bilateral vestibular schwannoma?,HP:0012715,HP,SUPPORTED_NO_LABEL,,,**Human Phenotype Ontology (HP) term:** *Bilateral vestibular schwannoma*   **HP identifier:** **HP:0012715**    *(HP:0012715 is defined as “Presence of vestibular schwannomas on both sides (bilateral).”)*
23,openai/gpt-oss-120b,What is the ChEBI ID for tetrahydrobiopterin?,CHEBI:18019,CHEBI,SUPPORTED_NO_LABEL,,,The ChEBI identifier for **tetrahydrobiopterin** (BH₄) is **CHEBI:18019**.
24,openai/gpt-oss-120b,What is the ChEBI ID for S-adenosyl-L-methionine?,CHEBI:15413,CHEBI,SUPPORTED_NO_LABEL,,,The ChEBI identifier for **S‑adenosyl‑L‑methionine (SAM)** is **CHEBI:15413**.
25,openai/gpt-oss-120b,What is the ChEBI ID for homogentisic acid?,CHEBI:16671,CHEBI,SUPPORTED_NO_LABEL,,,The ChEBI identifier for homogentisic acid is **CHEBI:16671**.
26,openai/gpt-oss-120b,List 6 GO molecular function terms with IDs for the gene KIF1A.,GO:0003777,GO,SUPPORTED_NO_LABEL,,,**KIF1A – selected GO Molecular Function (MF) terms**  | # | GO term (MF) | GO ID | |---|--------------|-------| | 1 | microtubule motor activity | **GO:0003777** | | 2 | microtubule plus‑end‑directed motor activity | **GO:0008340** | | 3 | microtubule binding | **GO:0008017** | | 4 | ATP binding | 
26,openai/gpt-oss-120b,List 6 GO molecular function terms with IDs for the gene KIF1A.,GO:0008340,GO,SUPPORTED_NO_LABEL,,,**KIF1A – selected GO Molecular Function (MF) terms**  | # | GO term (MF) | GO ID | |---|--------------|-------| | 1 | microtubule motor activity | **GO:0003777** | | 2 | microtubule plus‑end‑directed motor activity | **GO:0008340** | | 3 | microtubule binding | **GO:0008017** | | 4 | ATP binding | 
26,openai/gpt-oss-120b,List 6 GO molecular function terms with IDs for the gene KIF1A.,GO:0008017,GO,SUPPORTED_NO_LABEL,,,**KIF1A – selected GO Molecular Function (MF) terms**  | # | GO term (MF) | GO ID | |---|--------------|-------| | 1 | microtubule motor activity | **GO:0003777** | | 2 | microtubule plus‑end‑directed motor activity | **GO:0008340** | | 3 | microtubule binding | **GO:0008017** | | 4 | ATP binding | 
26,openai/gpt-oss-120b,List 6 GO molecular function terms with IDs for the gene KIF1A.,GO:0005524,GO,SUPPORTED_NO_LABEL,,,**KIF1A – selected GO Molecular Function (MF) terms**  | # | GO term (MF) | GO ID | |---|--------------|-------| | 1 | microtubule motor activity | **GO:0003777** | | 2 | microtubule plus‑end‑directed motor activity | **GO:0008340** | | 3 | microtubule binding | **GO:0008017** | | 4 | ATP binding | 
26,openai/gpt-oss-120b,List 6 GO molecular function terms with IDs for the gene KIF1A.,GO:0005515,GO,SUPPORTED_NO_LABEL,,,**KIF1A – selected GO Molecular Function (MF) terms**  | # | GO term (MF) | GO ID | |---|--------------|-------| | 1 | microtubule motor activity | **GO:0003777** | | 2 | microtubule plus‑end‑directed motor activity | **GO:0008340** | | 3 | microtubule binding | **GO:0008017** | | 4 | ATP binding | 
26,openai/gpt-oss-120b,List 6 GO molecular function terms with IDs for the gene KIF1A.,GO:0005525,GO,SUPPORTED_NO_LABEL,,,**KIF1A – selected GO Molecular Function (MF) terms**  | # | GO term (MF) | GO ID | |---|--------------|-------| | 1 | microtubule motor activity | **GO:0003777** | | 2 | microtubule plus‑end‑directed motor activity | **GO:0008340** | | 3 | microtubule binding | **GO:0008017** | | 4 | ATP binding | 
26,openai/gpt-oss-120b,List 6 GO molecular function terms with IDs for the gene KIF1A.,ENSG00000120738,ENSG,SUPPORTED_ENTITY_MISMATCH,,EGR1,**KIF1A – selected GO Molecular Function (MF) terms**  | # | GO term (MF) | GO ID | |---|--------------|-------| | 1 | microtubule motor activity | **GO:0003777** | | 2 | microtubule plus‑end‑directed motor activity | **GO:0008340** | | 3 | microtubule binding | **GO:0008017** | | 4 | ATP binding | 
26,openai/gpt-oss-120b,List 6 GO molecular function terms with IDs for the gene KIF1A.,Q12788,UNIPROT,SUPPORTED_ENTITY_MISMATCH,,Transducin beta-like protein 3,**KIF1A – selected GO Molecular Function (MF) terms**  | # | GO term (MF) | GO ID | |---|--------------|-------| | 1 | microtubule motor activity | **GO:0003777** | | 2 | microtubule plus‑end‑directed motor activity | **GO:0008340** | | 3 | microtubule binding | **GO:0008017** | | 4 | ATP binding | 
27,openai/gpt-oss-120b,Give 7 Gene Ontology terms with IDs for the gene SCN2A.,GO:0005244,GO,SUPPORTED_NO_LABEL,,,**SCN2A (UniProt Q99250; Ensembl ENSG00000183853)** – representative GO annotations    | # | GO Category | GO term (ID) | |---|-------------|--------------| | 1 | Molecular Function | voltage‑gated sodium channel activity **(GO:0005244)** | | 2 | Molecular Function | sodium ion transmembrane transpo
27,openai/gpt-oss-120b,Give 7 Gene Ontology terms with IDs for the gene SCN2A.,GO:0015085,GO,SUPPORTED_NO_LABEL,,,**SCN2A (UniProt Q99250; Ensembl ENSG00000183853)** – representative GO annotations    | # | GO Category | GO term (ID) | |---|-------------|--------------| | 1 | Molecular Function | voltage‑gated sodium channel activity **(GO:0005244)** | | 2 | Molecular Function | sodium ion transmembrane transpo
27,openai/gpt-oss-120b,Give 7 Gene Ontology terms with IDs for the gene SCN2A.,GO:0006814,GO,SUPPORTED_NO_LABEL,,,**SCN2A (UniProt Q99250; Ensembl ENSG00000183853)** – representative GO annotations    | # | GO Category | GO term (ID) | |---|-------------|--------------| | 1 | Molecular Function | voltage‑gated sodium channel activity **(GO:0005244)** | | 2 | Molecular Function | sodium ion transmembrane transpo
27,openai/gpt-oss-120b,Give 7 Gene Ontology terms with IDs for the gene SCN2A.,GO:0001508,GO,SUPPORTED_NO_LABEL,,,**SCN2A (UniProt Q99250; Ensembl ENSG00000183853)** – representative GO annotations    | # | GO Category | GO term (ID) | |---|-------------|--------------| | 1 | Molecular Function | voltage‑gated sodium channel activity **(GO:0005244)** | | 2 | Molecular Function | sodium ion transmembrane transpo
27,openai/gpt-oss-120b,Give 7 Gene Ontology terms with IDs for the gene SCN2A.,GO:0042391,GO,SUPPORTED_NO_LABEL,,,**SCN2A (UniProt Q99250; Ensembl ENSG00000183853)** – representative GO annotations    | # | GO Category | GO term (ID) | |---|-------------|--------------| | 1 | Molecular Function | voltage‑gated sodium channel activity **(GO:0005244)** | | 2 | Molecular Function | sodium ion transmembrane transpo
27,openai/gpt-oss-120b,Give 7 Gene Ontology terms with IDs for the gene SCN2A.,GO:0043269,GO,SUPPORTED_NO_LABEL,,,**SCN2A (UniProt Q99250; Ensembl ENSG00000183853)** – representative GO annotations    | # | GO Category | GO term (ID) | |---|-------------|--------------| | 1 | Molecular Function | voltage‑gated sodium channel activity **(GO:0005244)** | | 2 | Molecular Function | sodium ion transmembrane transpo
27,openai/gpt-oss-120b,Give 7 Gene Ontology terms with IDs for the gene SCN2A.,GO:0043225,GO,SUPPORTED_NO_LABEL,,,**SCN2A (UniProt Q99250; Ensembl ENSG00000183853)** – representative GO annotations    | # | GO Category | GO term (ID) | |---|-------------|--------------| | 1 | Molecular Function | voltage‑gated sodium channel activity **(GO:0005244)** | | 2 | Molecular Function | sodium ion transmembrane transpo
27,openai/gpt-oss-120b,Give 7 Gene Ontology terms with IDs for the gene SCN2A.,ENSG00000183853,ENSG,SUPPORTED_ENTITY_MISMATCH,,KIRREL1,**SCN2A (UniProt Q99250; Ensembl ENSG00000183853)** – representative GO annotations    | # | GO Category | GO term (ID) | |---|-------------|--------------| | 1 | Molecular Function | voltage‑gated sodium channel activity **(GO:0005244)** | | 2 | Molecular Function | sodium ion transmembrane transpo
27,openai/gpt-oss-120b,Give 7 Gene Ontology terms with IDs for the gene SCN2A.,Q99250,UNIPROT,SUPPORTED_ENTITY_OK,,Sodium channel protein type 2 subunit alpha,**SCN2A (UniProt Q99250; Ensembl ENSG00000183853)** – representative GO annotations    | # | GO Category | GO term (ID) | |---|-------------|--------------| | 1 | Molecular Function | voltage‑gated sodium channel activity **(GO:0005244)** | | 2 | Molecular Function | sodium ion transmembrane transpo
28,openai/gpt-oss-120b,What is the UniProt accession for the human protein Reelin (RELN)?,Q12888,UNIPROT,SUPPORTED_ENTITY_MISMATCH,,TP53-binding protein 1,The UniProt accession for the human Reelin protein (gene **RELN**) is **Q12888**.
29,openai/gpt-oss-120b,What is the Ensembl gene ID for the human gene ANKRD11.,ENSG00000130822,ENSG,SUPPORTED_ENTITY_MISMATCH,,PNCK,The Ensembl gene ID for the human **ANKRD11** gene is **ENSG00000130822**.
30,openai/gpt-oss-120b,List 8 GO biological process terms with their GO IDs for the gene TARDBP.,GO:0008380,GO,SUPPORTED_NO_LABEL,,,**Gene:** **TARDBP** (TDP‑43) – UniProt Q13148    **Eight GO Biological‑Process (BP) annotations**  | # | GO term (Biological Process) | GO ID | |---|------------------------------|-------| | 1 | RNA splicing | **GO:0008380** | | 2 | mRNA processing | **GO:0006397** | | 3 | Regulation of transcripti
30,openai/gpt-oss-120b,List 8 GO biological process terms with their GO IDs for the gene TARDBP.,GO:0006397,GO,SUPPORTED_NO_LABEL,,,**Gene:** **TARDBP** (TDP‑43) – UniProt Q13148    **Eight GO Biological‑Process (BP) annotations**  | # | GO term (Biological Process) | GO ID | |---|------------------------------|-------| | 1 | RNA splicing | **GO:0008380** | | 2 | mRNA processing | **GO:0006397** | | 3 | Regulation of transcripti
30,openai/gpt-oss-120b,List 8 GO biological process terms with their GO IDs for the gene TARDBP.,GO:0006355,GO,SUPPORTED_NO_LABEL,,,**Gene:** **TARDBP** (TDP‑43) – UniProt Q13148    **Eight GO Biological‑Process (BP) annotations**  | # | GO term (Biological Process) | GO ID | |---|------------------------------|-------| | 1 | RNA splicing | **GO:0008380** | | 2 | mRNA processing | **GO:0006397** | | 3 | Regulation of transcripti
30,openai/gpt-oss-120b,List 8 GO biological process terms with their GO IDs for the gene TARDBP.,GO:0006357,GO,SUPPORTED_NO_LABEL,,,**Gene:** **TARDBP** (TDP‑43) – UniProt Q13148    **Eight GO Biological‑Process (BP) annotations**  | # | GO term (Biological Process) | GO ID | |---|------------------------------|-------| | 1 | RNA splicing | **GO:0008380** | | 2 | mRNA processing | **GO:0006397** | | 3 | Regulation of transcripti
30,openai/gpt-oss-120b,List 8 GO biological process terms with their GO IDs for the gene TARDBP.,GO:0043066,GO,SUPPORTED_NO_LABEL,,,**Gene:** **TARDBP** (TDP‑43) – UniProt Q13148    **Eight GO Biological‑Process (BP) annotations**  | # | GO term (Biological Process) | GO ID | |---|------------------------------|-------| | 1 | RNA splicing | **GO:0008380** | | 2 | mRNA processing | **GO:0006397** | | 3 | Regulation of transcripti
30,openai/gpt-oss-120b,List 8 GO biological process terms with their GO IDs for the gene TARDBP.,GO:0050767,GO,SUPPORTED_NO_LABEL,,,**Gene:** **TARDBP** (TDP‑43) – UniProt Q13148    **Eight GO Biological‑Process (BP) annotations**  | # | GO term (Biological Process) | GO ID | |---|------------------------------|-------| | 1 | RNA splicing | **GO:0008380** | | 2 | mRNA processing | **GO:0006397** | | 3 | Regulation of transcripti
30,openai/gpt-oss-120b,List 8 GO biological process terms with their GO IDs for the gene TARDBP.,GO:0034599,GO,SUPPORTED_NO_LABEL,,,**Gene:** **TARDBP** (TDP‑43) – UniProt Q13148    **Eight GO Biological‑Process (BP) annotations**  | # | GO term (Biological Process) | GO ID | |---|------------------------------|-------| | 1 | RNA splicing | **GO:0008380** | | 2 | mRNA processing | **GO:0006397** | | 3 | Regulation of transcripti
30,openai/gpt-oss-120b,List 8 GO biological process terms with their GO IDs for the gene TARDBP.,GO:0016567,GO,SUPPORTED_NO_LABEL,,,**Gene:** **TARDBP** (TDP‑43) – UniProt Q13148    **Eight GO Biological‑Process (BP) annotations**  | # | GO term (Biological Process) | GO ID | |---|------------------------------|-------| | 1 | RNA splicing | **GO:0008380** | | 2 | mRNA processing | **GO:0006397** | | 3 | Regulation of transcripti
30,openai/gpt-oss-120b,List 8 GO biological process terms with their GO IDs for the gene TARDBP.,Q13148,UNIPROT,SUPPORTED_ENTITY_OK,,TAR DNA-binding protein 43,**Gene:** **TARDBP** (TDP‑43) – UniProt Q13148    **Eight GO Biological‑Process (BP) annotations**  | # | GO term (Biological Process) | GO ID | |---|------------------------------|-------| | 1 | RNA splicing | **GO:0008380** | | 2 | mRNA processing | **GO:0006397** | | 3 | Regulation of transcripti
30,openai/gpt-oss-120b,List 8 GO biological process terms with their GO IDs for the gene TARDBP.,Q13148,UNIPROT,SUPPORTED_ENTITY_OK,,TAR DNA-binding protein 43,**Gene:** **TARDBP** (TDP‑43) – UniProt Q13148    **Eight GO Biological‑Process (BP) annotations**  | # | GO term (Biological Process) | GO ID | |---|------------------------------|-------| | 1 | RNA splicing | **GO:0008380** | | 2 | mRNA processing | **GO:0006397** | | 3 | Regulation of transcripti
31,openai/gpt-oss-120b,What is the UniProt accession for the human protein Neurexin-1 (NRXN1)?,GO:0007155,GO,SUPPORTED_LABEL_OK,cell adhesion,cell adhesion,"The UniProt accession for the canonical human **Neurexin‑1 (NRXN1)** protein is **Q9UHF3**.  *Other useful identifiers*   - **Ensembl gene ID:** ENSG00000136244   - **HGNC symbol:** NRXN1 (HGNC:7975)   - **Gene Ontology (selected):** GO:0007155 (cell adhesion), GO:0005515 (protein binding)    (If yo"
31,openai/gpt-oss-120b,What is the UniProt accession for the human protein Neurexin-1 (NRXN1)?,GO:0005515,GO,SUPPORTED_LABEL_OK,protein binding,protein binding,"The UniProt accession for the canonical human **Neurexin‑1 (NRXN1)** protein is **Q9UHF3**.  *Other useful identifiers*   - **Ensembl gene ID:** ENSG00000136244   - **HGNC symbol:** NRXN1 (HGNC:7975)   - **Gene Ontology (selected):** GO:0007155 (cell adhesion), GO:0005515 (protein binding)    (If yo"
31,openai/gpt-oss-120b,What is the UniProt accession for the human protein Neurexin-1 (NRXN1)?,ENSG00000136244,ENSG,SUPPORTED_ENTITY_MISMATCH,,IL6,"The UniProt accession for the canonical human **Neurexin‑1 (NRXN1)** protein is **Q9UHF3**.  *Other useful identifiers*   - **Ensembl gene ID:** ENSG00000136244   - **HGNC symbol:** NRXN1 (HGNC:7975)   - **Gene Ontology (selected):** GO:0007155 (cell adhesion), GO:0005515 (protein binding)    (If yo"
31,openai/gpt-oss-120b,What is the UniProt accession for the human protein Neurexin-1 (NRXN1)?,Q9UHF3,UNIPROT,SUPPORTED_ENTITY_MISMATCH,,N-acetyltransferase 8B,"The UniProt accession for the canonical human **Neurexin‑1 (NRXN1)** protein is **Q9UHF3**.  *Other useful identifiers*   - **Ensembl gene ID:** ENSG00000136244   - **HGNC symbol:** NRXN1 (HGNC:7975)   - **Gene Ontology (selected):** GO:0007155 (cell adhesion), GO:0005515 (protein binding)    (If yo"
31,openai/gpt-oss-120b,What is the UniProt accession for the human protein Neurexin-1 (NRXN1)?,Q9UHF3,UNIPROT,SUPPORTED_ENTITY_MISMATCH,,N-acetyltransferase 8B,"The UniProt accession for the canonical human **Neurexin‑1 (NRXN1)** protein is **Q9UHF3**.  *Other useful identifiers*   - **Ensembl gene ID:** ENSG00000136244   - **HGNC symbol:** NRXN1 (HGNC:7975)   - **Gene Ontology (selected):** GO:0007155 (cell adhesion), GO:0005515 (protein binding)    (If yo"
32,openai/gpt-oss-120b,Give the Ensembl gene ID and 4 GO terms (with IDs) for the gene FOXG1.,GO:0003700,GO,SUPPORTED_NO_LABEL,,,**Human FOXG1 (Forkhead box G1)**    - **Ensembl Gene ID:** **ENSG00000120738**    **Representative GO annotations (selected 4)**    | GO ID | Aspect | Term (brief description) | |-------|--------|---------------------------| | GO:0003700 | Molecular Function | DNA‑binding transcription factor activ
32,openai/gpt-oss-120b,Give the Ensembl gene ID and 4 GO terms (with IDs) for the gene FOXG1.,GO:0006355,GO,SUPPORTED_NO_LABEL,,,**Human FOXG1 (Forkhead box G1)**    - **Ensembl Gene ID:** **ENSG00000120738**    **Representative GO annotations (selected 4)**    | GO ID | Aspect | Term (brief description) | |-------|--------|---------------------------| | GO:0003700 | Molecular Function | DNA‑binding transcription factor activ
32,openai/gpt-oss-120b,Give the Ensembl gene ID and 4 GO terms (with IDs) for the gene FOXG1.,GO:0005634,GO,SUPPORTED_NO_LABEL,,,**Human FOXG1 (Forkhead box G1)**    - **Ensembl Gene ID:** **ENSG00000120738**    **Representative GO annotations (selected 4)**    | GO ID | Aspect | Term (brief description) | |-------|--------|---------------------------| | GO:0003700 | Molecular Function | DNA‑binding transcription factor activ
32,openai/gpt-oss-120b,Give the Ensembl gene ID and 4 GO terms (with IDs) for the gene FOXG1.,GO:0043009,GO,SUPPORTED_NO_LABEL,,,**Human FOXG1 (Forkhead box G1)**    - **Ensembl Gene ID:** **ENSG00000120738**    **Representative GO annotations (selected 4)**    | GO ID | Aspect | Term (brief description) | |-------|--------|---------------------------| | GO:0003700 | Molecular Function | DNA‑binding transcription factor activ
32,openai/gpt-oss-120b,Give the Ensembl gene ID and 4 GO terms (with IDs) for the gene FOXG1.,ENSG00000120738,ENSG,SUPPORTED_ENTITY_MISMATCH,,EGR1,**Human FOXG1 (Forkhead box G1)**    - **Ensembl Gene ID:** **ENSG00000120738**    **Representative GO annotations (selected 4)**    | GO ID | Aspect | Term (brief description) | |-------|--------|---------------------------| | GO:0003700 | Molecular Function | DNA‑binding transcription factor activ
33,openai/gpt-oss-120b,What MONDO ID corresponds to Fabry disease?,MONDO:0019395,MONDO,SUPPORTED_NO_LABEL,,,The MONDO identifier for Fabry disease is **MONDO:0019395**.
34,openai/gpt-oss-120b,List 5 GO cellular component terms with IDs for the gene CACNA1C.,GO:0005886,GO,SUPPORTED_NO_LABEL,,,**CACNA1C (UniProt P17612) – GO Cellular Component annotations (selected)**    | # | GO term (Cellular Component) | GO ID | |---|------------------------------|-------| | 1 | Plasma membrane | **GO:0005886** | | 2 | Integral component of plasma membrane | **GO:0005887** | | 3 | Voltage‑gated calcium
34,openai/gpt-oss-120b,List 5 GO cellular component terms with IDs for the gene CACNA1C.,GO:0005887,GO,SUPPORTED_NO_LABEL,,,**CACNA1C (UniProt P17612) – GO Cellular Component annotations (selected)**    | # | GO term (Cellular Component) | GO ID | |---|------------------------------|-------| | 1 | Plasma membrane | **GO:0005886** | | 2 | Integral component of plasma membrane | **GO:0005887** | | 3 | Voltage‑gated calcium
34,openai/gpt-oss-120b,List 5 GO cellular component terms with IDs for the gene CACNA1C.,GO:0030054,GO,SUPPORTED_NO_LABEL,,,**CACNA1C (UniProt P17612) – GO Cellular Component annotations (selected)**    | # | GO term (Cellular Component) | GO ID | |---|------------------------------|-------| | 1 | Plasma membrane | **GO:0005886** | | 2 | Integral component of plasma membrane | **GO:0005887** | | 3 | Voltage‑gated calcium
34,openai/gpt-oss-120b,List 5 GO cellular component terms with IDs for the gene CACNA1C.,GO:0097458,GO,SUPPORTED_NO_LABEL,,,**CACNA1C (UniProt P17612) – GO Cellular Component annotations (selected)**    | # | GO term (Cellular Component) | GO ID | |---|------------------------------|-------| | 1 | Plasma membrane | **GO:0005886** | | 2 | Integral component of plasma membrane | **GO:0005887** | | 3 | Voltage‑gated calcium
34,openai/gpt-oss-120b,List 5 GO cellular component terms with IDs for the gene CACNA1C.,GO:0098796,GO,SUPPORTED_NO_LABEL,,,**CACNA1C (UniProt P17612) – GO Cellular Component annotations (selected)**    | # | GO term (Cellular Component) | GO ID | |---|------------------------------|-------| | 1 | Plasma membrane | **GO:0005886** | | 2 | Integral component of plasma membrane | **GO:0005887** | | 3 | Voltage‑gated calcium
34,openai/gpt-oss-120b,List 5 GO cellular component terms with IDs for the gene CACNA1C.,P17612,UNIPROT,SUPPORTED_ENTITY_MISMATCH,,cAMP-dependent protein kinase catalytic subunit alpha,**CACNA1C (UniProt P17612) – GO Cellular Component annotations (selected)**    | # | GO term (Cellular Component) | GO ID | |---|------------------------------|-------| | 1 | Plasma membrane | **GO:0005886** | | 2 | Integral component of plasma membrane | **GO:0005887** | | 3 | Voltage‑gated calcium
35,openai/gpt-oss-120b,What is the UniProt accession for the human protein CHD8?,ENSG00000105383,ENSG,SUPPORTED_ENTITY_MISMATCH,,CD33,The UniProt accession for the human **CHD8** (Chromodomain‑helicase DNA‑binding protein 8) is **Q9Y6X5** (entry name **CHD8_HUMAN**).    *Additional identifiers (for reference):*   - Ensembl gene ID: **ENSG00000105383**   - Gene name: **CHD8** (HGNC: 23973)    Feel free to let me know if you need re
35,openai/gpt-oss-120b,What is the UniProt accession for the human protein CHD8?,Q9Y6X5,UNIPROT,SUPPORTED_ENTITY_MISMATCH,,Bis(5'-adenosyl)-triphosphatase ENPP4,The UniProt accession for the human **CHD8** (Chromodomain‑helicase DNA‑binding protein 8) is **Q9Y6X5** (entry name **CHD8_HUMAN**).    *Additional identifiers (for reference):*   - Ensembl gene ID: **ENSG00000105383**   - Gene name: **CHD8** (HGNC: 23973)    Feel free to let me know if you need re
36,openai/gpt-oss-120b,What HP term and ID describes hepatosplenomegaly with vertical gaze palsy?,HP:0012746,HP,SUPPORTED_NO_LABEL,,,**Human Phenotype Ontology (HP) term**  - **Term:** *Hepatosplenomegaly with vertical supranuclear gaze palsy*   - **HP ID:** **HP:0012746**  *(The combined phenotype is also captured by the two component terms: HP:0001540 – “Hepatosplenomegaly” and HP:0012745 – “Vertical supranuclear gaze palsy”.)*
36,openai/gpt-oss-120b,What HP term and ID describes hepatosplenomegaly with vertical gaze palsy?,HP:0001540,HP,SUPPORTED_NO_LABEL,,,**Human Phenotype Ontology (HP) term**  - **Term:** *Hepatosplenomegaly with vertical supranuclear gaze palsy*   - **HP ID:** **HP:0012746**  *(The combined phenotype is also captured by the two component terms: HP:0001540 – “Hepatosplenomegaly” and HP:0012745 – “Vertical supranuclear gaze palsy”.)*
36,openai/gpt-oss-120b,What HP term and ID describes hepatosplenomegaly with vertical gaze palsy?,HP:0012745,HP,SUPPORTED_NO_LABEL,,,**Human Phenotype Ontology (HP) term**  - **Term:** *Hepatosplenomegaly with vertical supranuclear gaze palsy*   - **HP ID:** **HP:0012746**  *(The combined phenotype is also captured by the two component terms: HP:0001540 – “Hepatosplenomegaly” and HP:0012745 – “Vertical supranuclear gaze palsy”.)*
37,openai/gpt-oss-120b,Give 6 GO biological process IDs for the gene MECP2.,GO:0006355,GO,SUPPORTED_NO_LABEL,,,"**MECP2 – selected GO Biological Process (BP) terms**  | GO ID | GO term (Biological Process) | |-------|------------------------------| | GO:0006355 | regulation of transcription, DNA‑templated | | GO:0043044 | regulation of transcription from RNA polymerase II promoter | | GO:0010468 | regulation "
37,openai/gpt-oss-120b,Give 6 GO biological process IDs for the gene MECP2.,GO:0043044,GO,SUPPORTED_NO_LABEL,,,"**MECP2 – selected GO Biological Process (BP) terms**  | GO ID | GO term (Biological Process) | |-------|------------------------------| | GO:0006355 | regulation of transcription, DNA‑templated | | GO:0043044 | regulation of transcription from RNA polymerase II promoter | | GO:0010468 | regulation "
37,openai/gpt-oss-120b,Give 6 GO biological process IDs for the gene MECP2.,GO:0010468,GO,SUPPORTED_NO_LABEL,,,"**MECP2 – selected GO Biological Process (BP) terms**  | GO ID | GO term (Biological Process) | |-------|------------------------------| | GO:0006355 | regulation of transcription, DNA‑templated | | GO:0043044 | regulation of transcription from RNA polymerase II promoter | | GO:0010468 | regulation "
37,openai/gpt-oss-120b,Give 6 GO biological process IDs for the gene MECP2.,GO:0050808,GO,SUPPORTED_NO_LABEL,,,"**MECP2 – selected GO Biological Process (BP) terms**  | GO ID | GO term (Biological Process) | |-------|------------------------------| | GO:0006355 | regulation of transcription, DNA‑templated | | GO:0043044 | regulation of transcription from RNA polymerase II promoter | | GO:0010468 | regulation "
37,openai/gpt-oss-120b,Give 6 GO biological process IDs for the gene MECP2.,GO:0007610,GO,SUPPORTED_NO_LABEL,,,"**MECP2 – selected GO Biological Process (BP) terms**  | GO ID | GO term (Biological Process) | |-------|------------------------------| | GO:0006355 | regulation of transcription, DNA‑templated | | GO:0043044 | regulation of transcription from RNA polymerase II promoter | | GO:0010468 | regulation "
37,openai/gpt-oss-120b,Give 6 GO biological process IDs for the gene MECP2.,GO:0030154,GO,SUPPORTED_NO_LABEL,,,"**MECP2 – selected GO Biological Process (BP) terms**  | GO ID | GO term (Biological Process) | |-------|------------------------------| | GO:0006355 | regulation of transcription, DNA‑templated | | GO:0043044 | regulation of transcription from RNA polymerase II promoter | | GO:0010468 | regulation "
37,openai/gpt-oss-120b,Give 6 GO biological process IDs for the gene MECP2.,ENSG00000118496,ENSG,SUPPORTED_ENTITY_MISMATCH,,FBXO30,"**MECP2 – selected GO Biological Process (BP) terms**  | GO ID | GO term (Biological Process) | |-------|------------------------------| | GO:0006355 | regulation of transcription, DNA‑templated | | GO:0043044 | regulation of transcription from RNA polymerase II promoter | | GO:0010468 | regulation "
37,openai/gpt-oss-120b,Give 6 GO biological process IDs for the gene MECP2.,P51608,UNIPROT,SUPPORTED_ENTITY_OK,,Methyl-CpG-binding protein 2,"**MECP2 – selected GO Biological Process (BP) terms**  | GO ID | GO term (Biological Process) | |-------|------------------------------| | GO:0006355 | regulation of transcription, DNA‑templated | | GO:0043044 | regulation of transcription from RNA polymerase II promoter | | GO:0010468 | regulation "
38,openai/gpt-oss-120b,What is the Ensembl gene ID for the gene TTC21B?,ENSG00000137801,ENSG,UNVERIFIED,,,The Ensembl gene identifier for **TTC21B** (tetratricopeptide repeat domain 21B) is:  **ENSG00000137801**    (Additional useful identifiers: UniProt Q8N5M4; Ensembl transcript IDs such as ENST00000372671.)
38,openai/gpt-oss-120b,What is the Ensembl gene ID for the gene TTC21B?,Q8N5M4,UNIPROT,SUPPORTED_ENTITY_MISMATCH,,Tetratricopeptide repeat protein 9C,The Ensembl gene identifier for **TTC21B** (tetratricopeptide repeat domain 21B) is:  **ENSG00000137801**    (Additional useful identifiers: UniProt Q8N5M4; Ensembl transcript IDs such as ENST00000372671.)
39,openai/gpt-oss-120b,List 7 Gene Ontology terms with IDs for the gene ARMC9.,GO:0005783,GO,SUPPORTED_NO_LABEL,,,**Gene ARMC9 (UniProt Q8N5M4) – selected Gene Ontology (GO) annotations**  | # | GO ID | Term (aspect) | Brief description | |---|-------|---------------|-------------------| | 1 | **GO:0005783** | Cellular Component | Endoplasmic reticulum | | 2 | **GO:0005789** | Cellular Component | Endoplasmic r
39,openai/gpt-oss-120b,List 7 Gene Ontology terms with IDs for the gene ARMC9.,GO:0005789,GO,SUPPORTED_NO_LABEL,,,**Gene ARMC9 (UniProt Q8N5M4) – selected Gene Ontology (GO) annotations**  | # | GO ID | Term (aspect) | Brief description | |---|-------|---------------|-------------------| | 1 | **GO:0005783** | Cellular Component | Endoplasmic reticulum | | 2 | **GO:0005789** | Cellular Component | Endoplasmic r
39,openai/gpt-oss-120b,List 7 Gene Ontology terms with IDs for the gene ARMC9.,GO:0005737,GO,SUPPORTED_NO_LABEL,,,**Gene ARMC9 (UniProt Q8N5M4) – selected Gene Ontology (GO) annotations**  | # | GO ID | Term (aspect) | Brief description | |---|-------|---------------|-------------------| | 1 | **GO:0005783** | Cellular Component | Endoplasmic reticulum | | 2 | **GO:0005789** | Cellular Component | Endoplasmic r
